1.1777628175601293, 376.32100591715994
2.24617333380575, 359.7233727810651
3.9605995110370813, 353.6375739644973
5.898646493994249, 346.030325443787
7.552085178754901, 341.54142011834324
9.32749884845692, 339.39127218934914
11.116465294263534, 335.93343195266266
12.546150302944397, 330.13535502958575
14.15547603018814, 327.2307692307693
15.658315659467199, 324.23415046491937
16.888011803949148, 321.9044801352493
18.57049215179108, 316.01627218934914
20.359458597597694, 311.59023668639065
22.14842504340431, 304.9511834319528
23.937391489210917, 296.3757396449705
25.662466276238717, 283.7299239222316
26.968695744605455, 267.0532544378698
28.36011409134393, 249.9023668639054
29.49064149806894, 224.24519230769238
29.87931575564002, 202.4015215553677
30.496935123835158, 192.91715976331375
